AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
6.27,191.9285,221,333,480,342,212,Good
8.7,191.7233333,222,344,478,343,213,Good
7.99,192.3248333,223,327,506,342,216,Good
9.02,192.0673333,221,327,533,340,219,Good
7.63,191.8823333,222,338,542,341,222,Good
7.91,192.0296667,222,322,540,346,233,Good
5.67,192.6826667,228,329,539,355,238,Good
7.58,197.542,243,383,551,351,229,Good
8.94,195.9151667,259,365,542,326,227,Good
8.5,169.7386667,270,340,532,312,216,Good
6.16,169.979,281,340,527,336,217,Good
8.19,169.9116667,285,343,543,354,219,Good
8.7,171.3315,285,355,572,355,221,Good
8.72,182.8996667,288,364,568,341,221,Good
5.83,183.0328333,278,352,524,325,220,Good
8.52,182.8375,266,337,498,309,221,Good
6.03,182.9776667,249,326,483,309,223,Good
7.03,182.3573333,233,325,492,273,226,Good
9.09,179.6046667,214,331,485,294,238,Good
7.2,178.5275,200,324,481,321,248,Good
8.05,172.8223333,196,318,485,324,267,Good
7.56,173.034,206,317,494,317,277,Good
7.71,172.8811667,208,309,502,317,274,Good
5.86,173.2605,214,301,522,323,280,Good
9.42,172.6823333,228,298,527,322,270,Good
8.28,173.275,248,297,549,322,254,Good
7.8,173.168,258,294,568,311,254,Bad
6.55,172.8533333,268,297,560,298,256,Bad
9.17,173.5183333,278,303,561,296,257,Bad
6.47,172.9303333,276,302,579,310,257,Bad
9.19,172.684,259,303,590,313,257,Bad
8.02,173.2318333,246,302,586,316,257,Bad
6.7,172.7918333,246,298,553,323,259,Bad
8.9,173.3415,244,287,557,322,258,Bad
6.95,173.1536667,237,285,568,319,258,Bad
8.24,167.4051667,226,290,566,309,258,Bad
9.38,158.7926667,219,298,550,308,267,Bad
8.19,158.9073333,218,306,545,303,271,Bad
6.38,159.009,225,320,546,302,259,Bad
8.01,160.0061667,236,327,545,315,260,Bad
7.48,183.3788333,245,338,539,310,264,Good
8.43,172.009,263,343,539,304,266,Good
7.59,150.1951667,267,348,540,308,271,Good
7.82,150.3168333,263,353,538,322,273,Good
9.31,161.6148333,269,361,533,335,271,Good
8.91,173.8763333,279,373,511,338,265,Good
6.03,173.9208333,288,375,500,341,257,Good
7.24,174.1065,280,366,495,344,247,Good
7.27,173.5621667,267,369,477,332,239,Good
7.09,173.7216667,264,409,520,323,241,Good
7.5,174.5356667,268,416,461,314,238,Bad
6.28,174.4425,269,400,432,309,235,Bad
9.69,174.0833333,267,394,438,312,237,Bad
6.41,173.6058333,264,404,459,310,240,Bad
6.06,174.2253333,268,378,479,310,239,Bad
6.7,173.5453333,265,358,487,313,236,Good
9.07,174.1103333,264,348,508,316,244,Good
6.22,174.1083333,269,353,515,332,245,Good
7.42,173.7491667,270,363,527,332,238,Good
8.35,173.8116667,260,371,533,328,234,Good
8.02,180.7046667,239,385,558,336,234,Good
8.72,199.7181667,231,388,576,328,235,Good
6.47,199.954,232,386,586,321,238,Good
7.63,200.5748333,224,391,585,301,237,Good
7.17,163.9278333,225,397,564,272,238,Good
8.53,161.8536667,226,404,537,343,233,Bad
7.15,161.9765,226,405,517,354,234,Good
5.45,166.8971667,224,390,502,340,243,Good
6.13,197.7001667,221,381,504,345,247,Good
8.16,198.2315,219,390,506,344,247,Good
8.97,197.4173333,225,393,412,340,253,Good
6.82,198.0495,221,390,442,343,256,Good
8.77,197.3581667,221,391,582,359,250,Good
6.93,197.8516667,222,393,469,371,236,Good
5.61,197.8908333,222,391,432,378,225,Good
8.15,198.1203333,225,378,463,374,218,Good
6.69,198.0201667,234,368,459,363,219,Good
7.77,197.7253333,250,392,475,348,226,Good
6.23,197.836,265,391,496,335,244,Good
8.17,153.1258333,275,361,512,329,257,Good
7.49,164.0596667,276,366,519,322,254,Good
7.54,171.1188333,282,355,521,326,240,Good
8.96,171.0541667,272,351,517,322,223,Good
7.84,162.8351667,259,357,503,322,209,Good
6.18,155.648,246,338,471,329,201,Good
7.11,155.8631667,212,316,466,333,207,Good
7.42,156.1216667,174,308,491,343,206,Good
7.48,180.797,203,313,524,366,207,Good
8.13,197.0663333,238,322,484,395,207,Good
9.35,187.0573333,226,318,431,392,206,Good
8.26,166.9821667,219,321,366,396,207,Good
7.22,166.8675,239,340,424,397,205,Good
8.25,167.0548333,257,350,493,392,200,Good
8.4,166.9458333,258,373,514,390,211,Good
6.86,167.489,255,383,501,393,208,Good
6.21,171.1716667,245,379,488,386,209,Good
8.7,172.8298333,229,374,473,390,222,Good
6.62,172.5458333,213,373,453,356,245,Good
8.25,173.1631667,223,373,454,324,259,Good
5.6,172.9608333,213,367,451,344,277,Bad
7.79,172.8985,222,372,437,359,271,Bad
6.2,173.0763333,247,375,423,368,255,Bad
9.33,173.2116667,281,374,477,360,241,Bad
8.5,172.894,278,369,461,353,235,Bad
8.32,175.7896667,268,364,423,355,239,Bad
7.64,180.0951667,272,368,414,356,236,Bad
8.62,196.2908333,271,369,414,362,213,Bad
7.79,180.1521667,269,360,425,356,200,Bad
5.01,179.2351667,264,359,429,347,206,Bad
5.48,178.8025,257,358,426,362,212,Bad
6.71,179.4651667,240,359,428,395,215,Bad
8.24,179.0593333,239,360,441,384,221,Bad
6.1,179.1626667,246,345,456,365,222,Bad
7.34,190.3278333,252,322,468,358,216,Good
4.67,198.9985,263,300,472,361,217,Good
7.26,200.0241667,273,307,485,358,220,Good
7.01,199.759,271,307,505,358,217,Good
6.9,199.8896667,269,321,589,360,224,Good
7.95,195.8131667,272,349,533,366,240,Good
6.96,192.1978333,271,342,503,380,259,Good
5.8,191.8498333,269,346,529,389,272,Good
7.54,192.175,271,351,554,395,285,Good
5.56,192.0761667,269,357,559,396,291,Good
6.75,191.9676667,268,356,569,381,290,Good
6.21,192.5776667,268,368,576,369,297,Good
6.96,193.109,271,384,590,353,294,Good
5.91,193.3366667,274,388,592,328,296,Good
7.1,185.4678333,275,389,587,310,300,Good
8.53,176.0506667,272,399,604,305,297,Good
7.67,176.166,274,398,606,313,275,Good
8.38,176.3056667,277,397,597,318,271,Good
6.71,176.525,273,400,571,312,273,Good
6.45,176.2421667,260,405,561,316,274,Good
6.44,165.1415,248,404,540,295,274,Good
7.45,162.724,240,398,532,269,272,Good
5.95,162.9913333,237,391,514,287,272,Good
8.07,177.9665,234,385,500,320,289,Good
9.41,181.885,230,379,510,317,281,Good
4.85,181.5608333,232,364,530,323,275,Good
7.08,181.7511667,240,347,544,336,270,Good
8.89,181.5991667,242,333,558,361,254,Good
9.53,181.7751667,232,319,572,372,245,Good
8.66,173.465,239,314,566,387,255,Bad
5.51,150.424,269,313,554,396,248,Bad
7.86,170.8933333,316,314,553,398,248,Bad
8.86,171.4441667,359,320,556,373,242,Bad
6.65,171.2015,356,324,560,376,245,Bad
6.3,171.151,299,363,567,361,243,Bad
5.69,170.911,279,342,572,334,245,Good
9.92,171.0053333,284,345,558,342,245,Good
6.54,171.0235,272,349,549,348,249,Good
10.11,170.6566667,283,352,540,332,248,Good
7.53,168.1076667,297,344,531,323,242,Good
5.94,166.1565,287,349,523,307,239,Good
8.38,165.706,315,358,518,315,242,Good
6.92,166.416,300,352,511,324,241,Good
7.07,165.7391667,288,331,500,340,248,Good
7.73,166.1568333,285,315,491,331,260,Good
7.91,166.4926667,282,305,480,342,272,Good
7.77,166.1448333,283,308,467,336,276,Good
6.16,166.6361667,285,319,467,322,276,Good
6.03,183.6748333,285,336,497,320,278,Good
6.84,183.8496667,281,287,501,313,281,Good
6.77,183.834,275,296,509,323,275,Good
7.3,183.5208333,270,304,511,325,274,Good
7.23,184.1725,272,303,515,324,273,Good
6.94,184.1748333,273,302,522,329,277,Good
9.15,184.0231667,269,303,534,332,274,Good
8.51,179.6013333,261,308,544,292,274,Good
7.48,155.8166667,245,315,552,274,275,Good
8.34,155.444,234,334,534,344,275,Bad
7.34,156.3271667,222,333,522,321,276,Good
7.56,155.7633333,209,318,507,352,273,Good
7.08,156.1023333,207,310,494,364,259,Good
7.36,155.8223333,212,316,493,367,246,Good
8.29,155.9588333,224,309,493,365,240,Good
8.45,155.5443333,239,314,503,362,236,Good
6.14,155.9786667,243,304,522,374,250,Good
5.82,155.9066667,243,310,541,381,261,Bad
7.53,156.0678333,252,316,562,380,236,Bad
7.19,156.1618333,253,321,577,378,239,Bad
7.86,155.574,254,313,578,365,237,Bad
7.2,155.8843333,255,313,581,358,235,Bad
7.57,156.1483333,253,324,578,387,236,Bad
8.14,197.5236667,252,343,574,392,241,Bad
7.19,199.3066667,253,359,565,400,240,Good
6.41,199.0475,256,371,542,394,236,Good
7.03,199.103,250,373,531,373,237,Good
6.87,193.6485,248,380,518,355,236,Good
7.43,187.8893333,248,379,499,353,238,Good
7.94,188.3196667,247,385,483,357,238,Good
9.72,187.9236667,243,383,466,358,237,Good
6.9,188.3138333,233,373,419,364,240,Good
9.1,187.5868333,230,358,449,378,234,Bad
6.92,188.1778333,244,351,468,398,239,Bad
7.03,187.1833333,262,356,450,397,253,Bad
7.5,185.2671667,281,357,474,389,257,Bad
7.11,184.7181667,291,360,500,395,266,Bad
5.23,185.072,282,358,497,398,282,Bad
6.58,184.5716667,266,362,481,418,295,Bad
6.09,184.693,250,372,468,396,286,Bad
8.21,180.3961667,234,371,461,398,288,Bad
7.56,152.6976667,232,368,454,393,289,Bad
8.88,153.2811667,230,378,446,394,286,Bad
7.56,152.9216667,230,372,466,397,269,Good
5.88,152.8331667,236,373,492,399,255,Good
6.06,152.9406667,242,372,503,396,248,Good
6.47,153.3585,230,370,517,395,249,Good
9.96,197.6281667,233,368,542,393,250,Good
8.52,197.4425,235,361,550,375,251,Good
6.92,198.2428333,236,347,553,372,247,Good
10.13,198.1835,259,327,564,383,240,Good
5.87,184.9758333,273,311,568,382,230,Good
8.32,163.7455,281,309,565,366,230,Good
6.96,164.3336667,283,311,556,353,237,Bad
7.18,164.2976667,283,321,541,359,248,Bad
6.6,159.3288333,282,342,517,313,248,Good
9.11,151.1388333,281,353,500,327,240,Good
7.68,151.2441667,285,348,499,337,225,Good
6.79,169.9806667,284,344,495,351,210,Good
9.64,176.079,280,341,488,369,203,Good
5.17,176.1741667,275,337,486,387,214,Good
8.28,176.2841667,266,342,482,401,232,Good
6.28,175.661,266,337,489,402,240,Good
8.5,175.5083333,279,320,468,397,257,Good
8.35,175.8505,284,316,462,388,262,Good
6.74,167.3096667,281,316,463,399,260,Good
7.89,162.374,273,305,472,383,264,Good
6.77,180.5045,271,305,484,390,266,Good
7.81,176.0245,274,311,486,392,265,Good
8.16,175.7631667,269,316,481,387,263,Good
7.9,175.3085,262,311,477,377,261,Good
7.9,172.6465,261,325,481,367,254,Good
9.12,173.3211667,271,331,508,372,256,Good
6.44,172.9425,280,327,527,380,262,Good
7.63,172.4406667,283,325,543,386,272,Good
7.78,173.145,280,328,544,389,281,Good
7.26,172.7381667,283,332,559,379,282,Good
6.66,173.051,282,328,559,370,266,Good
7.21,173.1278333,280,319,548,359,243,Good
6.93,173.2603333,279,324,538,339,237,Good
7.58,173.1761667,280,345,526,326,225,Good
9.19,164.0955,283,357,515,306,223,Good
7.76,154.9818333,291,372,508,280,224,Good
6.78,154.8896667,271,380,501,252,230,Good
7.79,154.771,278,374,491,246,234,Good
5.78,155.0718333,305,358,479,277,228,Good
8.64,155.1475,302,342,466,313,231,Good
11.07,155.0581667,292,329,464,312,232,Bad
9.49,154.7393333,298,323,485,309,241,Good
8.06,154.883,295,321,482,310,263,Good
8.33,155.1305,296,318,498,320,243,Good
6.24,155.1288333,294,325,513,330,240,Good
7.53,163.8426667,293,338,529,338,241,Good
8.4,197.2451667,289,313,538,326,238,Good
5.66,197.1048333,284,289,548,365,238,Good
6.84,197.3548333,284,294,543,354,219,Good
9.56,197.1881667,286,315,536,353,216,Good
6.83,179.1778333,289,319,571,362,222,Good
6.63,179.9808333,287,315,564,349,221,Good
7.6,179.666,283,313,520,341,224,Good
6.57,180.3828333,285,301,496,368,225,Good
9.58,179.867,281,304,487,404,224,Good
8.06,180.1486667,288,305,468,291,223,Good
7.88,180.1218333,288,280,448,298,231,Good
6.77,190.1243333,291,333,446,357,245,Bad
8.53,196.9903333,287,336,448,363,244,Bad
10.35,196.7955,285,331,456,352,243,Bad
7.81,196.7766667,284,321,461,349,254,Bad
6.71,196.9453333,285,325,462,343,271,Bad
8.44,197.1785,288,341,460,331,285,Bad
6.39,197.123,292,354,456,326,296,Bad
8.08,196.7026667,295,362,450,344,298,Bad
5.18,197.175,293,364,449,346,305,Bad
5.89,195.5695,299,361,457,337,306,Bad
7.86,188.9348333,298,351,461,339,285,Bad
3.61,188.5778333,294,362,470,358,291,Bad
7.14,189.4571667,293,379,471,352,293,Bad
6.96,172.9263333,290,355,451,342,290,Bad
5.81,154.818,292,356,500,335,286,Bad
7.64,154.5446667,291,359,557,325,275,Good
7.92,155.367,292,370,524,315,272,Bad
9.25,157.2435,293,363,468,309,274,Bad
7.59,156.5075,288,366,437,307,277,Bad
7.76,166.4611667,274,358,431,305,283,Bad
6.27,176.937,260,342,454,306,293,Bad
6.04,177.21,246,327,489,306,302,Bad
7.11,176.8781667,243,315,517,307,309,Good
7.24,177.1091667,247,306,538,313,276,Good
7.52,176.8123333,246,316,546,307,259,Good
8.2,166.4458333,238,313,556,308,264,Good
8.99,162.11,227,309,561,315,279,Bad
5.77,162.069,227,311,572,326,317,Bad
8.46,161.9048333,241,312,588,342,306,Bad
7.8,167.9335,257,309,570,349,259,Bad
6.86,169.2818333,267,308,556,350,252,Bad
7.89,168.8905,269,315,559,351,256,Bad
8.06,169.3223333,272,312,570,351,258,Bad
7.1,168.605,275,308,584,351,257,Bad
7.6,168.9985,279,314,594,348,259,Bad
7.99,169.1526667,280,317,599,342,258,Bad
7.95,168.9058333,275,309,600,331,260,Bad
7.53,169.108,271,302,597,321,269,Bad
6.41,169.1198333,264,310,593,323,263,Bad
6.81,168.9153333,247,306,583,331,256,Bad
6.43,168.9476667,237,307,590,314,258,Bad
8.01,168.9793333,251,310,601,316,258,Bad
6.91,169.0723333,258,304,623,313,261,Bad
6.91,168.9523333,243,316,642,318,260,Bad
7.14,158.0098333,219,331,645,328,258,Bad
6.43,165.274,217,327,603,339,255,Bad
8.07,166.7485,217,349,571,351,255,Bad
7.07,168.8681667,215,364,567,350,252,Bad
7.59,177.4675,213,370,580,342,259,Bad
7.35,178.1788333,211,369,561,334,247,Bad
6.83,177.8465,212,361,533,334,251,Good
8.44,178.0746667,212,359,508,336,259,Good
4.8,178.0785,208,346,491,339,257,Good
7.89,178.2506667,193,350,496,344,241,Good
6.65,178.4285,195,364,495,360,236,Good
7.13,178.1875,189,378,477,378,235,Good
9.37,177.7233333,176,378,456,385,241,Good
7.68,178.2961667,189,366,453,386,259,Good
8.36,174.624,209,368,414,388,273,Good
6.43,167.0685,233,373,435,390,258,Bad
5.76,152.6093333,243,366,459,387,251,Bad
7.35,151.1133333,253,362,460,383,256,Good
7.99,175.7286667,259,368,497,374,259,Good
7.69,178.4651667,263,356,493,363,248,Good
7.69,178.3665,275,352,516,354,254,Good
6.82,178.1896667,275,338,536,350,246,Good
7.75,178.3326667,266,328,530,343,249,Good
7.45,177.8536667,251,318,522,337,248,Good
6.29,178.3696667,251,313,516,331,245,Good
8.4,178.488,246,317,503,326,245,Good
9.4,170.2751667,269,318,496,334,245,Good
7.86,156.308,270,322,508,342,241,Good
8.17,155.9343333,254,325,522,353,246,Good
6.94,156.1873333,262,325,517,339,248,Good
9.07,156.1101667,271,324,492,320,263,Good
7.02,156.4961667,284,319,462,329,273,Good
8.16,155.6443333,302,321,525,345,255,Good
9.29,155.9818333,314,320,546,367,262,Good
6.66,156.4005,298,311,526,376,256,Good
9.01,172.9193333,268,303,555,374,244,Good
8.7,197.135,259,329,575,366,245,Good
7.8,196.7895,251,354,586,351,251,Good
6.23,197.196,248,357,586,337,251,Good
7.63,197.077,261,368,576,323,260,Good
9.01,196.78,258,374,565,310,261,Good
8.22,196.8931667,251,372,532,303,273,Good
7.82,197.2286667,249,368,473,297,267,Good
5.24,197.06,256,363,468,309,273,Good
5.7,188.9958333,253,361,518,308,265,Good
7.81,183.794,250,358,489,301,252,Good
7.86,183.9443333,254,360,478,282,241,Good
6.66,184.1488333,252,357,489,281,233,Good
8.39,184.1943333,242,357,472,294,234,Good
8.46,184.039,230,360,450,315,234,Good
8.22,184.0376667,222,367,437,283,233,Good
6.29,178.617,228,371,426,296,234,Bad
8.09,167.8336667,256,362,433,312,243,Bad
7.54,167.987,268,364,433,313,256,Bad
7.66,168.1863333,270,363,425,305,266,Bad
5.84,168.002,271,365,420,316,268,Bad
6.52,168.1168333,272,372,421,325,269,Bad
6.91,168.503,273,376,438,325,274,Bad
8.53,180.6383333,274,369,454,323,274,Bad
8.21,180.7945,274,371,463,335,271,Bad
8.3,181.3996667,273,379,478,360,272,Bad
5.95,182.5435,272,388,474,370,273,Bad
6.29,173.9495,270,394,475,375,276,Bad
7.75,167.947,271,395,473,370,278,Bad
6.52,167.7256667,273,389,459,370,276,Bad
6.51,169.3853333,272,380,442,361,275,Bad
7.87,170.3153333,271,361,424,357,275,Bad
6.15,176.9756667,271,348,413,361,275,Bad
8.43,188.13,277,331,410,360,273,Bad
5.28,187.4811667,274,310,383,361,264,Bad
6.79,188.1096667,277,331,391,362,250,Bad
9.2,184.582,273,336,415,366,253,Bad
7.56,179.8031667,274,316,426,380,264,Bad
8.12,179.8538333,261,308,461,365,263,Bad
6.76,180.0718333,239,308,489,364,276,Bad
7.97,160.159,231,307,491,368,280,Good
8.47,156.5756667,238,302,501,367,268,Good
7.32,157.4761667,255,302,515,379,273,Good
8.71,156.995,265,298,525,366,314,Good
7.2,157.0611667,277,303,531,363,285,Good
9.63,157.4463333,286,301,521,372,272,Good
8.16,156.6898333,285,298,504,386,276,Good
9.71,157.2561667,282,304,484,396,274,Good
6.69,156.859,282,325,471,395,275,Good
8.06,157.1718333,283,329,460,383,271,Good
8.33,157.4403333,284,366,440,361,259,Bad
8.22,157.3116667,285,364,443,370,255,Bad
5.68,156.819,286,369,446,369,252,Bad
7.26,156.7363333,289,384,438,362,248,Bad
7.75,169.0808333,295,393,420,336,239,Bad
6.98,169.764,293,390,441,332,226,Bad
7.25,170.4498333,291,390,464,329,204,Bad
7.3,174.2426667,290,388,473,332,197,Bad
7.88,190.9221667,284,389,475,341,202,Good
6.71,170.2395,276,391,467,347,204,Good
8.29,159.2178333,263,393,471,336,201,Good
7.24,158.8191667,250,392,462,325,202,Good
6.64,158.796,246,390,451,323,204,Good
7.22,159.1181667,249,382,449,324,218,Good
6.04,176.985,244,388,421,327,231,Bad
4.79,199.2298333,232,391,402,331,245,Bad
7.53,199.031,225,390,404,325,259,Bad
7.52,198.7766667,207,382,417,326,272,Bad
8.53,198.5571667,223,363,440,337,276,Bad
6.96,183.8355,241,350,464,361,277,Bad
8.13,178.0165,251,338,479,353,278,Bad
8.37,177.5721667,267,327,496,347,276,Good
8.11,175.9288333,281,323,513,351,272,Good
4.05,175.3465,284,326,523,347,269,Good
6.84,182.0781667,280,328,522,340,264,Good
6.87,181.8045,279,319,540,347,268,Good
7.38,182.0116667,280,325,561,347,278,Good
4.96,182.2833333,281,343,570,348,287,Good
7.49,182.0313333,280,356,567,351,292,Good
8.3,182.062,278,353,563,352,299,Good
7.4,181.2171667,266,344,546,358,305,Good
7.19,156.8928333,247,325,533,361,288,Good
7.4,156.6763333,238,306,519,354,294,Good
6.82,162.3105,250,333,500,344,295,Good
9.01,188.0668333,258,363,498,348,298,Good
6.34,188.1598333,262,381,481,366,288,Good
7.13,187.9583333,268,400,465,381,281,Bad
9.29,187.888,263,402,451,383,286,Bad
6.68,187.8513333,248,400,437,379,287,Bad
7.74,187.7626667,232,385,421,373,278,Bad
7.54,187.6691667,222,384,409,373,263,Bad
8.6,183.3473333,220,382,408,375,256,Bad
6.74,181.2283333,215,379,410,370,244,Bad
6.73,181.2213333,215,369,425,358,257,Bad
6.7,180.5225,220,348,454,345,293,Bad
6.01,181.113,238,352,487,345,256,Bad
7.63,179.9033333,258,348,502,344,238,Bad
6.34,172.577,281,353,483,341,260,Bad
7.59,158.9148333,294,357,478,341,276,Bad
6.07,160.1968333,295,346,493,338,249,Good
8.97,163.9345,300,362,514,331,268,Good
5.93,163.9246667,299,359,505,313,272,Good
8.6,164.0735,294,362,498,304,270,Good
6.87,184.9008333,288,359,485,284,270,Good
6.05,177.8938333,293,348,481,296,272,Bad
4.88,151.8708333,302,340,500,311,274,Bad
6.3,151.7326667,304,337,518,307,274,Good
8.63,152.2591667,290,332,534,289,272,Good
8.21,151.9965,298,333,550,273,269,Good
5.58,152.0251667,295,340,562,282,267,Good
7.38,151.8561667,280,355,575,298,264,Good
7.75,152.118,277,373,581,305,259,Bad
5.85,151.6326667,292,383,584,308,256,Bad
7.69,151.7538333,312,390,578,307,263,Good
7.65,151.91,316,386,566,315,279,Good
9.15,151.9075,297,380,568,319,287,Good
8.23,151.8853333,280,376,571,322,276,Good
8.19,168.6706667,270,374,569,331,268,Good
7.56,177.3791667,251,378,574,334,268,Bad
8.33,176.9453333,229,372,569,353,263,Good
7.62,176.816,209,372,574,363,254,Good
8.38,168.278,207,372,589,367,269,Bad
8.83,166.1651667,208,353,597,365,269,Bad
7.43,166.2785,206,345,590,361,271,Bad
7.3,166.0395,206,323,587,371,275,Bad
6.96,166.3633333,218,323,591,388,282,Bad
9.23,161.7248333,232,332,588,385,282,Bad
6.75,156.1058333,236,342,576,371,280,Bad
6.36,156.1805,235,347,561,347,278,Bad
6.37,157.6068333,234,344,550,334,277,Bad
8.99,168.4708333,236,332,543,305,280,Good
7.78,167.8565,237,318,541,251,281,Good
